,CountryCode,1995_dep,1996_dep,1997_dep,1998_dep,1999_dep,2000_dep,2001_dep,2002_dep,2003_dep,2004_dep,2005_dep,2006_dep,2007_dep,2008_dep,2009_dep,2010_dep,2011_dep,2012_dep,2013_dep,2014_dep,2015_dep,2016_dep,2017_dep,2018_dep,1995_pop,1996_pop,1997_pop,1998_pop,1999_pop,2000_pop,2001_pop,2002_pop,2003_pop,2004_pop,2005_pop,2006_pop,2007_pop,2008_pop,2009_pop,2010_pop,2011_pop,2012_pop,2013_pop,2014_pop,2015_pop,2016_pop,2017_pop,2018_pop,1995_dpc,1996_dpc,1997_dpc,1998_dpc,1999_dpc,2000_dpc,2001_dpc,2002_dpc,2003_dpc,2004_dpc,2005_dpc,2006_dpc,2007_dpc,2008_dpc,2009_dpc,2010_dpc,2011_dpc,2012_dpc,2013_dpc,2014_dpc,2015_dpc,2016_dpc,2017_dpc,2018_dpc,CountryCode2,Continent,CountryName,1995_exp,1996_exp,1997_exp,1998_exp,1999_exp,2000_exp,2001_exp,2002_exp,2003_exp,2004_exp,2005_exp,2006_exp,2007_exp,2008_exp,2009_exp,2010_exp,2011_exp,2012_exp,2013_exp,2014_exp,2015_exp,2016_exp,2017_exp,2018_exp
158,PRY,427000.0,418000.0,369000.0,318000.0,281000.0,175000.0,157000.0,141000.0,153000.0,170000.0,188000.0,210000.0,242000.0,278000.0,288000.0,302000.0,347000.0,400000.0,440000.0,426000.0,1008000.0,1503000.0,1548000.0,1266000.0,4776843.0,4887632.0,4998100.0,5107839.0,5216349.0,5323201.0,5428444.0,5531962.0,5632983.0,5730549.0,5824096.0,5913209.0,5998427.0,6081296.0,6163972.0,6248020.0,6333976.0,6421512.0,6510276.0,6599526.0,6688746.0,6777872.0,6867062.0,6956071.0,0.08938958219895442,0.0855219869253659,0.0738280546607711,0.06225724812391307,0.05386909503179331,0.03287495625282607,0.02892173153117173,0.02548824449625648,0.027161452466659318,0.029665569564102847,0.03227968769745554,0.03551371175955391,0.040343910161780745,0.045713939923332135,0.04672311944311233,0.048335312627040244,0.054783914558564795,0.06229062563458575,0.06758546027848897,0.06455009041558439,0.15070089371012144,0.22175101565801184,0.2254239149144132,0.18199929241665302,PY,Americas,Paraguay,173000000.0,185000000.0,211000000.0,223000000.0,181000000.0,154000000.0,130000000.0,117000000.0,115000000.0,121000000.0,130000000.0,144000000.0,184000000.0,214000000.0,231000000.0,261000000.0,308000000.0,363000000.0,425000000.0,448000000.0,494000000.0,512000000.0,545000000.0,549000000.0
159,PSE,,,,,,,,,,,,,,,,,,,,,,,,,2474666.0,2587997.0,2706518.0,2776568.0,2848431.0,2922153.0,2997784.0,3075373.0,3154969.0,3236626.0,3320396.0,3406334.0,3494496.0,3591977.0,3689099.0,3786161.0,3882986.0,3979998.0,4076708.0,4173398.0,4270092.0,4367088.0,4454805.0,4569087.0,,,,,,,,,,,,,,,,,,,,,,,,,PS,Asia,West Bank and Gaza,162000000.0,191000000.0,218000000.0,295000000.0,301000000.0,290000000.0,361000000.0,373000000.0,312000000.0,336000000.0,223000000.0,211000000.0,395000000.0,477000000.0,479000000.0,521000000.0,603000000.0,646000000.0,643000000.0,520000000.0,610000000.0,625000000.0,773000000.0,755000000.0
160,PYF,63000.0,65000.0,,,,,,,,,,,,,88000.0,89000.0,84000.0,83000.0,,48000.0,55000.0,48000.0,55000.0,47000.0,218071.0,222322.0,226866.0,231570.0,236221.0,240686.0,244931.0,248972.0,252703.0,255992.0,258780.0,261010.0,262721.0,264061.0,265254.0,266455.0,267698.0,268998.0,270328.0,271705.0,273124.0,274575.0,276103.0,277679.0,0.2888967354668892,0.2923687264418276,,,,,,,,,,,,,0.3317574852782616,0.3340151245050759,0.31378643097819187,0.3085524799440888,,0.17666218877090964,0.2013737350068101,0.17481562414640808,0.19920102280670618,0.1692601889231811,PF,Oceania,French Polynesia,,,,,,,,264000000.0,335000000.0,425000000.0,430000000.0,122000000.0,153000000.0,388000000.0,339000000.0,335000000.0,327000000.0,300000000.0,293000000.0,312000000.0,277000000.0,226000000.0,,
161,QAT,,,,,,,,,,,,,,,,,,,,,,,,,513442.0,522531.0,535321.0,551562.0,570489.0,592468.0,615012.0,640868.0,681788.0,753334.0,865416.0,1022711.0,1218434.0,1436665.0,1654950.0,1856327.0,2035871.0,2196074.0,2336574.0,2459198.0,2565710.0,2654374.0,2724724.0,2781677.0,,,,,,,,,,,,,,,,,,,,,,,,,QA,Asia,Qatar,,,,,320000000.0,307000000.0,366000000.0,423000000.0,471000000.0,691000000.0,1759000000.0,3751000000.0,,,,,7813000000.0,10702000000.0,11729000000.0,12871000000.0,11641000000.0,13152000000.0,12284000000.0,11754000000.0
162,ROU,5737000.0,5748000.0,6243000.0,6893000.0,6274000.0,6388000.0,6408000.0,5757000.0,6497000.0,6972000.0,7140000.0,8906000.0,10980000.0,13072000.0,11723000.0,10905000.0,10936000.0,11149000.0,11364000.0,12299000.0,13118000.0,16128000.0,19953000.0,21039000.0,22684270.0,22619004.0,22553978.0,22507344.0,22472040.0,22442971.0,22131970.0,21730496.0,21574326.0,21451748.0,21319685.0,21193760.0,20882982.0,20537875.0,20367487.0,20246871.0,20147528.0,20058035.0,19983693.0,19908979.0,19815616.0,19702267.0,19587290.0,19472545.0,0.25290652950260245,0.25412259531852066,0.27680261105158477,0.3062555937297622,0.2791913862737873,0.28463254709013347,0.2895359066544912,0.26492722485487674,0.3011449813078749,0.32500847949547046,0.3349017586329254,0.4202180264379704,0.5257869781241012,0.6364825961790107,0.5755741982307391,0.5386017424618352,0.5427961187099479,0.5558370996959573,0.5686636599151118,0.617761463307586,0.6620031393422239,0.8185860033264193,1.0186707808992463,1.0804442870718747,RO,Europe,Romania,749000000.0,716000000.0,699000000.0,504000000.0,428000000.0,447000000.0,475000000.0,448000000.0,572000000.0,672000000.0,1071000000.0,1457000000.0,1723000000.0,2407000000.0,1766000000.0,1897000000.0,2294000000.0,2108000000.0,2176000000.0,2636000000.0,2331000000.0,2464000000.0,4060000000.0,5088000000.0
163,RUS,21329000.0,12260000.0,11182000.0,10635000.0,12631000.0,18371000.0,18030000.0,20428000.0,20572000.0,24507000.0,28416000.0,29107000.0,34285000.0,36538000.0,34276000.0,39323000.0,43726000.0,47813000.0,54069000.0,45889000.0,34550000.0,31659000.0,39629000.0,41964000.0,148375787.0,148160129.0,147915361.0,147670784.0,147214776.0,146596869.0,145976482.0,145306497.0,144648618.0,144067316.0,143518814.0,143049637.0,142805114.0,142742366.0,142785349.0,142849468.0,142960908.0,143201721.0,143506995.0,143819667.0,144096870.0,144342397.0,144496739.0,144477859.0,0.14374986937727247,0.08274830808226416,0.07559728701875662,0.07201830796808122,0.08579981129068186,0.12531645542852624,0.12351304643716514,0.14058559267312046,0.1422205084600255,0.17010797924492466,0.19799494719904806,0.20347482601441344,0.24008243850426814,0.25597165735644317,0.24005264013466815,0.27527578891648374,0.30585983687232876,0.33388565211447424,0.3767690905938069,0.31907319045593396,0.23976926077575453,0.21933264694225635,0.27425532419800835,0.2904528091048193,RU,Europe,Russian Federation,11599000000.0,10011000000.0,10113000000.0,8677000000.0,7097000000.0,8848000000.0,9760000000.0,11362000000.0,13427000000.0,16082000000.0,17963000000.0,18850000000.0,22456000000.0,26401000000.0,23785000000.0,30169000000.0,37343000000.0,48096000000.0,59504000000.0,55383000000.0,38432000000.0,27654000000.0,35584000000.0,38791000000.0
164,RWA,,,,,,,,,,,,,,,,,,,,,,,,,5836495.0,6013107.0,6419901.0,6962802.0,7501234.0,7933681.0,8231156.0,8427060.0,8557161.0,8680524.0,8840215.0,9043337.0,9273757.0,9524534.0,9782770.0,10039338.0,10293331.0,10549678.0,10811543.0,11083635.0,11369071.0,11668818.0,11980937.0,12301939.0,,,,,,,,,,,,,,,,,,,,,,,,,RW,Africa,Rwanda,13000000.0,19000000.0,22000000.0,25000000.0,28000000.0,35000000.0,33000000.0,24000000.0,26000000.0,31000000.0,75000000.0,84000000.0,98000000.0,146000000.0,148000000.0,120000000.0,142000000.0,133000000.0,126000000.0,133000000.0,350000000.0,364000000.0,396000000.0,377000000.0
165,SAU,,,,,,,,7896000.0,4104000.0,3811000.0,4403000.0,2000000.0,4126000.0,4087000.0,6032000.0,17827000.0,15281320.0,18671000.0,19153960.0,19824490.0,20819000.0,21207000.0,21146000.0,21866000.0,18638787.0,19033845.0,19407142.0,19783304.0,20194527.0,20663843.0,21202642.0,21805313.0,22456649.0,23132682.0,23816183.0,24498310.0,25184597.0,25888541.0,26630303.0,27421461.0,28267685.0,29155187.0,30052518.0,30916994.0,31717667.0,32442572.0,33099147.0,33699947.0,,,,,,,,0.36211358213477607,0.18275211052192158,0.16474527251098683,0.18487429324841853,0.08163828443676319,0.1638302967484451,0.15786907419773097,0.2265088759973929,0.6501112395141893,0.5405932604668546,0.6404006257960204,0.6373495891425803,0.6412166072807725,0.656384973081406,0.653678136246411,0.6388684276365189,0.6488437504070852,SA,Asia,Saudi Arabia,,,,,,,,7370000000.0,4165000000.0,4428000000.0,9087000000.0,12979000000.0,21031000000.0,16005000000.0,21312000000.0,22076000000.0,18202000000.0,17986000000.0,18648000000.0,25137000000.0,20366000000.0,17671000000.0,19065000000.0,17932000000.0
166,SDN,195000.0,,,,,,,,,,,,,,,,,,,,,,,,24094747.0,24782383.0,25413917.0,26015521.0,26626520.0,27275015.0,27971082.0,28704778.0,29460519.0,30214193.0,30949516.0,31661823.0,32360621.0,33060837.0,33783788.0,34545013.0,35349681.0,36193783.0,37072550.0,37977655.0,38902950.0,39847440.0,40813396.0,41801533.0,0.008093050323375464,,,,,,,,,,,,,,,,,,,,,,,,SD,Africa,Sudan,43000000.0,28000000.0,33000000.0,29000000.0,35000000.0,55000000.0,74000000.0,91000000.0,119000000.0,176000000.0,667000000.0,1414000000.0,1477000000.0,1268000000.0,868000000.0,1127000000.0,937000000.0,699000000.0,460000000.0,439000000.0,195000000.0,203000000.0,29000000.0,13000000.0
167,SEN,,,,,,,,,,,,,,,,,,,,,,,,,8690164.0,8912861.0,9130877.0,9347774.0,9568722.0,9797734.0,10036104.0,10283699.0,10541467.0,10810083.0,11090116.0,11382268.0,11687080.0,12004701.0,12335084.0,12678148.0,13033809.0,13401991.0,13782420.0,14174731.0,14578459.0,14993528.0,15419381.0,15854360.0,,,,,,,,,,,,,,,,,,,,,,,,,SN,Africa,Senegal,154000000.0,127000000.0,128000000.0,135000000.0,136000000.0,125000000.0,112000000.0,112000000.0,129000000.0,138000000.0,144000000.0,139000000.0,352000000.0,276000000.0,258000000.0,217000000.0,250000000.0,248000000.0,265000000.0,279000000.0,261000000.0,276000000.0,295000000.0,
168,SGP,2867000.0,3305000.0,3671000.0,3745000.0,3971000.0,4444000.0,4363000.0,4399000.0,4221000.0,5165000.0,5159000.0,5533000.0,6024000.0,6828000.0,6961000.0,7342000.0,7753000.0,8048000.0,8647000.0,8647000.0,8903000.0,9125000.0,9474000.0,9889000.0,3524506.0,3670704.0,3796038.0,3927213.0,3958723.0,4027887.0,4138012.0,4175950.0,4114826.0,4166664.0,4265762.0,4401365.0,4588599.0,4839396.0,4987573.0,5076732.0,5183688.0,5312437.0,5399162.0,5469724.0,5535002.0,5607283.0,5612253.0,5638676.0,0.8134473313423215,0.9003722446702322,0.9670609198327309,0.9536024656671284,1.0031012526009018,1.1033080123647958,1.0543710361400596,1.0534129958452567,1.0258027921472257,1.2396007933445077,1.2093970549693114,1.2571100101900206,1.312819010769954,1.4109198751249123,1.3956687952236488,1.4462059450843574,1.495653287775036,1.5149356124129096,1.6015448323276835,1.5808841543010215,1.608490837040348,1.6273478617005777,1.6880921084633924,1.7537804974075475,SG,Asia,Singapore,4663000000.0,5015000000.0,4358000000.0,3222000000.0,4217000000.0,4535000000.0,6600000000.0,8212000000.0,8382000000.0,9291000000.0,10070000000.0,11268000000.0,13503000000.0,16340000000.0,15704000000.0,18700000000.0,21420000000.0,23139000000.0,24407000000.0,25547000000.0,23658000000.0,23957000000.0,24588000000.0,25346000000.0
169,SLB,,,,,,,,,,,,,,,,,,,,,,,,,359281.0,369523.0,379999.0,390693.0,401586.0,412660.0,423944.0,435432.0,447017.0,458539.0,469918.0,481078.0,492132.0,503360.0,515181.0,527861.0,541521.0,556064.0,571335.0,587079.0,603118.0,619437.0,636038.0,652858.0,,,,,,,,,,,,,,,,,,,,,,,,,SB,Oceania,Solomon Islands,17400000.0,18500000.0,14800000.0,10200000.0,11400000.0,12200000.0,10500000.0,8500000.0,6400000.0,12300000.0,11200000.0,26500000.0,35600000.0,40500000.0,37800000.0,51200000.0,66000000.0,68100000.0,68300000.0,65600000.0,60700000.0,74900000.0,72700000.0,53200000.0
170,SLE,,,6000.0,7000.0,13000.0,13000.0,20000.0,27000.0,13000.0,28000.0,63000.0,67000.0,71000.0,73000.0,72000.0,76000.0,99000.0,104000.0,111000.0,93000.0,61000.0,92000.0,110000.0,112000.0,4303957.0,4312666.0,4335301.0,4381483.0,4462378.0,4584571.0,4754072.0,4965766.0,5201070.0,5433991.0,5645624.0,5829237.0,5989633.0,6133603.0,6272734.0,6415634.0,6563240.0,6712581.0,6863980.0,7017144.0,7171914.0,7328838.0,7488431.0,7650154.0,,,0.0013839869480804217,0.0015976325823927652,0.0029132449111213795,0.0028355979218120954,0.004206919878369532,0.005437227610000149,0.002499485682753741,0.005152750529031056,0.011159085337599529,0.011493785550321595,0.011853814749584824,0.011901650628513127,0.011478248559559517,0.011846062290959865,0.015084013383633693,0.015493295350923884,0.016171375790722,0.013253255170479613,0.008505400371504733,0.01255314962617539,0.014689325440803288,0.014640228157498528,SL,Africa,Sierra Leone,50500000.0,36500000.0,18100000.0,13200000.0,44200000.0,34500000.0,42200000.0,39100000.0,37800000.0,30300000.0,33600000.0,15000000.0,17000000.0,24400000.0,26000000.0,22000000.0,26000000.0,32000000.0,71000000.0,45000000.0,34000000.0,36000000.0,56000000.0,61000000.0
171,SLV,,,,,,,,,,,,,,,,999000.0,1160000.0,1163000.0,1166000.0,1163000.0,1250000.0,1411000.0,1394000.0,1260000.0,5628600.0,5689938.0,5746284.0,5797765.0,5844846.0,5887936.0,5927006.0,5962136.0,5994077.0,6023797.0,6052123.0,6079399.0,6105810.0,6131764.0,6157686.0,6183875.0,6210568.0,6237923.0,6266070.0,6295128.0,6325124.0,6356143.0,6388122.0,6420744.0,,,,,,,,,,,,,,,,0.16154919043480018,0.18677840738560467,0.18644026224754617,0.18608154712602956,0.18474604487788016,0.1976245841188252,0.22198997096194972,0.21821749803776447,0.19623894053399418,SV,Americas,El Salvador,99000000.0,102000000.0,153000000.0,179000000.0,205000000.0,219000000.0,247000000.0,266000000.0,311000000.0,373000000.0,288000000.0,307000000.0,363000000.0,326000000.0,253000000.0,280000000.0,244000000.0,287000000.0,270000000.0,277000000.0,332000000.0,451000000.0,466000000.0,490000000.0
172,SMR,,,,,,,,,,,,,,,,,,,,,,,,,25928.0,26252.0,26562.0,26840.0,27145.0,27462.0,27812.0,28175.0,28562.0,28940.0,29324.0,29700.0,30063.0,30434.0,30816.0,31229.0,31661.0,32105.0,32553.0,32948.0,33272.0,33504.0,33671.0,33785.0,,,,,,,,,,,,,,,,,,,,,,,,,SM,Europe,San Marino,,,,,,,,,,,,,,,,,,,,,,,,
173,SOM,,,,,,,,,,,,,,,,,,,,,,,,,7491637.0,7682686.0,7936127.0,8235064.0,8553601.0,8872254.0,9186725.0,9501342.0,9815412.0,10130243.0,10446863.0,10763905.0,11080121.0,11397188.0,11717692.0,12043883.0,12376302.0,12715510.0,13063706.0,13423576.0,13797201.0,14185613.0,14589119.0,15008154.0,,,,,,,,,,,,,,,,,,,,,,,,,SO,Africa,Somalia,,,,,,,,,,,,,,,,,,,,,,,,
174,SRB,,,,,,,,,,,,,,,,,,,,,,,,,7625357.0,7617794.0,7596501.0,7567745.0,7540401.0,7516346.0,7503433.0,7496522.0,7480591.0,7463157.0,7440769.0,7411569.0,7381579.0,7350222.0,7320807.0,7291436.0,7234099.0,7199077.0,7164132.0,7130576.0,7095383.0,7058322.0,7020858.0,6982604.0,,,,,,,,,,,,,,,,,,,,,,,,,RS,Europe,Serbia,,,,,,,,105000000.0,144000000.0,208000000.0,260000000.0,322000000.0,1203000000.0,1448000000.0,1105000000.0,1103000000.0,1263000000.0,1188000000.0,1290000000.0,1360000000.0,1254000000.0,1351000000.0,1549000000.0,1837000000.0
175,STP,,,,,,,,,,,,,,,,,,,,,,,,,131678.0,133806.0,135832.0,137848.0,139959.0,142262.0,144755.0,147447.0,150415.0,153737.0,157472.0,161681.0,166300.0,171120.0,175876.0,180371.0,184524.0,188404.0,192087.0,195727.0,199432.0,203227.0,207089.0,211028.0,,,,,,,,,,,,,,,,,,,,,,,,,ST,Africa,Sao Tome and Principe,,,,1900000.0,2200000.0,2200000.0,2000000.0,1800000.0,1800000.0,2100000.0,500000.0,1100000.0,700000.0,310000.0,410000.0,550000.0,1350000.0,3200000.0,3100000.0,18000000.0,22100000.0,20600000.0,17200000.0,17600000.0
176,SUR,,,,,,,,,,,,,,,,,,,,,,,,,441851.0,448207.0,454165.0,459838.0,465380.0,470944.0,476574.0,482228.0,487938.0,493680.0,499461.0,505292.0,511181.0,517122.0,523113.0,529126.0,535177.0,541247.0,547295.0,553278.0,559136.0,564883.0,570501.0,575987.0,,,,,,,,,,,,,,,,,,,,,,,,,SR,Americas,Suriname,27000000.0,38000000.0,41000000.0,49000000.0,47000000.0,67000000.0,62000000.0,54000000.0,68000000.0,85000000.0,94000000.0,33000000.0,28000000.0,35000000.0,35000000.0,41000000.0,49000000.0,58000000.0,75000000.0,90000000.0,128000000.0,112000000.0,99000000.0,104000000.0
177,SVK,,,,,,,,,,,2987000.0,3149000.0,3603000.0,3683000.0,3230000.0,2692000.0,3285000.0,2689000.0,2129000.0,2406000.0,2777000.0,3095000.0,3870000.0,,5361999.0,5373361.0,5383291.0,5390516.0,5396020.0,5388720.0,5378867.0,5376912.0,5373374.0,5372280.0,5372807.0,5373054.0,5374622.0,5379233.0,5386406.0,5391428.0,5398384.0,5407579.0,5413393.0,5418649.0,5423801.0,5430798.0,5439232.0,5446771.0,,,,,,,,,,,0.5559477569173804,0.5860726506750165,0.6703727257470385,0.68467010073741,0.5996577309619809,0.49931112870282235,0.6085154372123213,0.4972650422675286,0.39328384249951925,0.4440221169520299,0.5120025605659204,0.5698978308528507,0.7114975055301925,,SK,Europe,Slovak Republic,338000000.0,517000000.0,484000000.0,527000000.0,387000000.0,341000000.0,340000000.0,506000000.0,662000000.0,900000000.0,1122000000.0,1230000000.0,1825000000.0,2671000000.0,2251000000.0,2146000000.0,2450000000.0,2309000000.0,2523000000.0,2582000000.0,2266000000.0,2420000000.0,2599000000.0,2823000000.0
178,SVN,,,,,,1965000.0,2055000.0,2127000.0,2114000.0,2800000.0,2660000.0,2680000.0,2496000.0,2459000.0,2586000.0,2874000.0,2722000.0,2474000.0,2612000.0,2642000.0,2867000.0,2853000.0,3013000.0,3188000.0,1989872.0,1988628.0,1985956.0,1981629.0,1983045.0,1988925.0,1992060.0,1994530.0,1995733.0,1997012.0,2000474.0,2006868.0,2018122.0,2021316.0,2039669.0,2048583.0,2052843.0,2057159.0,2059953.0,2061980.0,2063531.0,2065042.0,2066388.0,2073894.0,,,,,,0.9879708887967118,1.0315954338724738,1.0664166495364822,1.0592599310629227,1.4020947295259116,1.3296848646870691,1.3354141876795085,1.236793414867882,1.2165341787231685,1.2678527741511,1.4029209458440297,1.3259659896056348,1.2026294515883313,1.2679900949196414,1.2812927380478958,1.3893660914229058,1.3815699632259295,1.4580998341066633,1.5372048908960632,SI,Europe,Slovenia,606000000.0,638000000.0,554000000.0,601000000.0,579000000.0,544000000.0,560000000.0,647000000.0,805000000.0,937000000.0,1019000000.0,1059000000.0,1260000000.0,1611000000.0,1771000000.0,1642000000.0,1727000000.0,1508000000.0,1559000000.0,1646000000.0,1370000000.0,1484000000.0,1643000000.0,1755000000.0
179,SWE,10127000.0,10390000.0,10818000.0,11422000.0,10500000.0,10147000.0,10741000.0,12888000.0,12649000.0,13950000.0,15677000.0,12559000.0,12692000.0,13291000.0,11699000.0,13042000.0,14651000.0,15548000.0,15917000.0,,,,21232000.0,,8826939.0,8840998.0,8846062.0,8850974.0,8857874.0,8872109.0,8895960.0,8924958.0,8958229.0,8993531.0,9029572.0,9080505.0,9148092.0,9219637.0,9298515.0,9378126.0,9449213.0,9519374.0,9600379.0,9696110.0,9799186.0,9923085.0,10057698.0,10175214.0,1.1472833334409585,1.1752066904663931,1.2229170448952313,1.2904794432793498,1.1853860192637646,1.1436964987693456,1.2074020116996929,1.4440404089296555,1.4119978401981017,1.551114906925878,1.736184173513429,1.3830728577320315,1.3873931307205918,1.4415968871659481,1.2581578886521128,1.3906829573413708,1.5504994966247454,1.6333006771243572,1.6579553786366144,,,,2.1110198377402067,,SE,Europe,Sweden,6816000000.0,7642000000.0,6850000000.0,8591000000.0,8927000000.0,8959000000.0,7916000000.0,8221000000.0,9375000000.0,11088000000.0,11088000000.0,11159000000.0,13646000000.0,14622000000.0,12075000000.0,13973000000.0,13998000000.0,13954000000.0,15334000000.0,15823000000.0,14410000000.0,14899000000.0,17057000000.0,18056000000.0
180,SWZ,,,,,,,,,,,1082000.0,1072000.0,1130000.0,1177000.0,1245000.0,1141000.0,1264000.0,1403000.0,1573000.0,1657000.0,1713000.0,1789000.0,1751000.0,1717000.0,926841.0,945508.0,963426.0,979918.0,994108.0,1005435.0,1013609.0,1019059.0,1022802.0,1026286.0,1030579.0,1036092.0,1042652.0,1049945.0,1057467.0,1064837.0,1072032.0,1079288.0,1086839.0,1095021.0,1104044.0,1113984.0,1124753.0,1136191.0,,,,,,,,,,,1.049895253056777,1.0346571539979075,1.0837748357074077,1.121011100581459,1.1773417042801335,1.0715255010860818,1.1790692815139847,1.2999310656655128,1.4473164838582349,1.5132129886093508,1.5515685969037465,1.6059476617258417,1.5567862455134593,1.5111895799209816,SZ,Africa,Eswatini,45000000.0,44000000.0,40000000.0,60000000.0,35000000.0,32000000.0,31000000.0,26000000.0,23000000.0,54000000.0,60000000.0,54000000.0,63000000.0,59000000.0,98000000.0,87000000.0,35000000.0,53000000.0,48000000.0,62000000.0,64000000.0,33000000.0,74000000.0,43000000.0
181,SYC,31000.0,29000.0,30000.0,31000.0,32000.0,36000.0,41000.0,53000.0,50000.0,48000.0,52000.0,55000.0,58000.0,54000.0,49000.0,59000.0,48000.0,45000.0,47000.0,50000.0,56000.0,68000.0,74000.0,72000.0,75304.0,76417.0,77319.0,78846.0,80410.0,81131.0,81202.0,83723.0,82781.0,82475.0,82858.0,84600.0,85033.0,86956.0,87298.0,89770.0,87441.0,88303.0,89949.0,91359.0,93419.0,94677.0,95843.0,96762.0,0.4116647190056305,0.37949670884750775,0.38800294882241104,0.39317149887121733,0.3979604526800149,0.4437268121926267,0.5049136720770424,0.6330399054023387,0.6040033340984042,0.5819945438011519,0.6275797146926066,0.6501182033096927,0.6820881304905154,0.6210037260223561,0.5612957914270659,0.6572351565110839,0.5489415720314269,0.5096089600579822,0.5225183159345852,0.547291454591228,0.5994497907277963,0.718231460650422,0.7720960320524191,0.7440937558132324,SC,Africa,Seychelles,34000000.0,31000000.0,31000000.0,29000000.0,28000000.0,44000000.0,41000000.0,53000000.0,54000000.0,53000000.0,59000000.0,56000000.0,73000000.0,64000000.0,56000000.0,63000000.0,65000000.0,58000000.0,62000000.0,65000000.0,54000000.0,92000000.0,104000000.0,102000000.0
182,SYR,1746000.0,1871000.0,2299000.0,2411000.0,2994000.0,3863000.0,3492000.0,3299000.0,3997000.0,4309000.0,4564000.0,4042000.0,4196000.0,5253000.0,5215000.0,6259000.0,,,,,,,,,14345492.0,14754142.0,15175316.0,15599591.0,16013985.0,16410848.0,16766561.0,17084632.0,17415214.0,17827825.0,18361176.0,19059258.0,19878254.0,20664038.0,21205873.0,21362529.0,21082966.0,20442541.0,19584274.0,18715672.0,17997408.0,17453933.0,17068002.0,16906283.0,0.12171070884149529,0.12681184714095878,0.15149602156554762,0.15455533417510753,0.18696158389058065,0.2353930765795893,0.20827169030071224,0.19309751594298313,0.2295119658018558,0.24170082441352211,0.2485679566493998,0.21207541237964248,0.21108493733906408,0.25420975319538225,0.2459224385621851,0.29298965492334733,,,,,,,,,SY,Asia,Syrian Arab Republic,498000000.0,513000000.0,545000000.0,583000000.0,631000000.0,669000000.0,670000000.0,760000000.0,734000000.0,688000000.0,584000000.0,585000000.0,710000000.0,911000000.0,980000000.0,1598000000.0,850000000.0,,,,,,,
183,TCA,,,,,,,,,,,,,,,,,,,,,,,,,16216.0,16926.0,17567.0,18232.0,19065.0,20164.0,21573.0,23232.0,25011.0,26700.0,28180.0,29391.0,30385.0,31202.0,31934.0,32660.0,33377.0,34066.0,34731.0,35369.0,35981.0,36559.0,37115.0,37665.0,,,,,,,,,,,,,,,,,,,,,,,,,TC,Americas,Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,4500000.0,4500000.0,4500000.0,4200000.0,4200000.0
184,TCD,,,,,,,,,,,,,,58000.0,66000.0,39000.0,76000.0,79000.0,,,,56000.0,52000.0,,7010145.0,7250975.0,7503493.0,7770048.0,8053536.0,8355654.0,8678051.0,9019233.0,9373916.0,9734767.0,10096633.0,10457124.0,10818024.0,11183588.0,11560147.0,11952136.0,12360989.0,12784750.0,13220424.0,13663559.0,14110975.0,14561666.0,15016773.0,15477751.0,,,,,,,,,,,,,,0.005186171021321601,0.005709269959975422,0.003263015079480354,0.006148375344400031,0.006179236981560062,,,,0.0038457138077469984,0.00346279456977874,,TD,Africa,Chad,38000000.0,49000000.0,53000000.0,66000000.0,53000000.0,56000000.0,56000000.0,80000000.0,,,,,,,,,,,,,,,,
185,TGO,,,,,,,,,,,,,,,,,,,,,,,,,4226291.0,4348805.0,4485951.0,4632446.0,4780448.0,4924402.0,5062567.0,5197031.0,5330639.0,5467766.0,5611640.0,5762880.0,5920359.0,6083420.0,6250835.0,6421679.0,6595943.0,6773807.0,6954721.0,7137997.0,7323158.0,7509952.0,7698475.0,7889094.0,,,,,,,,,,,,,,,,,,,,,,,,,TG,Africa,Togo,40000000.0,19000000.0,14000000.0,16000000.0,17000000.0,15000000.0,20000000.0,26000000.0,37000000.0,38000000.0,42000000.0,42000000.0,59000000.0,68000000.0,94000000.0,89000000.0,81000000.0,46000000.0,58000000.0,60000000.0,53000000.0,55000000.0,57000000.0,
