,CountryCode,1995_dep,1996_dep,1997_dep,1998_dep,1999_dep,2000_dep,2001_dep,2002_dep,2003_dep,2004_dep,2005_dep,2006_dep,2007_dep,2008_dep,2009_dep,2010_dep,2011_dep,2012_dep,2013_dep,2014_dep,2015_dep,2016_dep,2017_dep,2018_dep,Country Name_exp,1995_exp,1996_exp,1997_exp,1998_exp,1999_exp,2000_exp,2001_exp,2002_exp,2003_exp,2004_exp,2005_exp,2006_exp,2007_exp,2008_exp,2009_exp,2010_exp,2011_exp,2012_exp,2013_exp,2014_exp,2015_exp,2016_exp,2017_exp,2018_exp,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
120,MAR,1317000.0,1212000.0,1203000.0,1275000.0,1545000.0,1508000.0,1701000.0,1533000.0,1612000.0,1603000.0,2247000.0,2135000.0,2669000.0,3421000.0,2293000.0,2175000.0,2378000.0,2323000.0,2195000.0,1850000.0,1910000.0,1864000.0,1849000.0,1923000.0,Morocco,356000000.0,353000000.0,363000000.0,496000000.0,578000000.0,506000000.0,589000000.0,669000000.0,845000000.0,912000000.0,999000000.0,1113000000.0,1418000000.0,1910000000.0,1713000000.0,1879000000.0,2260000000.0,2095000000.0,2002000000.0,2273000000.0,2155000000.0,2312000000.0,2829000000.0,3018000000.0,0.003699438202247191,0.00343342776203966,0.0033140495867768596,0.0025705645161290323,0.0026730103806228375,0.0029802371541501975,0.0028879456706281835,0.0022914798206278026,0.0019076923076923077,0.0017576754385964911,0.0022492492492492493,0.001918238993710692,0.001882228490832158,0.0017910994764397906,0.001338587273788675,0.0011575306013837147,0.001052212389380531,0.0011088305489260143,0.0010964035964035963,0.0008139023317201936,0.0008863109048723898,0.0008062283737024222,0.0006535878402262284,0.0006371769383697813
121,MCO,,,,,,,,,,,,,,,,,,,,,,,,,Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,MDA,,,,,,,,,,,,,,,93300.0,117200.0,136100.0,146800.0,157600.0,180600.0,189800.0,177000.0,229000.0,264000.0,Moldova,73000000.0,77000000.0,75000000.0,73000000.0,69000000.0,86000000.0,90000000.0,109000000.0,118000000.0,135000000.0,170000000.0,224000000.0,290000000.0,359000000.0,307000000.0,298000000.0,349000000.0,396000000.0,428000000.0,442000000.0,370000000.0,334000000.0,380000000.0,438000000.0,,,,,,,,,,,,,,,0.00030390879478827364,0.00039328859060402683,0.00038997134670487105,0.0003707070707070707,0.00036822429906542054,0.0004085972850678733,0.000512972972972973,0.000529940119760479,0.0006026315789473684,0.0006027397260273973
123,MDG,39000.0,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,79000000.0,89000000.0,101000000.0,140000000.0,133000000.0,139000000.0,179000000.0,192000000.0,67000000.0,108000000.0,164000000.0,167000000.0,188000000.0,264000000.0,225000000.0,216000000.0,288000000.0,235000000.0,256000000.0,317000000.0,240000000.0,300000000.0,319000000.0,309000000.0,0.0004936708860759494,,,,,,,,,,,,,,,,,,,,,,,
124,MDV,32000.0,32000.0,33000.0,37000.0,42000.0,42000.0,41000.0,43000.0,44000.0,61000.0,77000.0,74000.0,102000.0,123000.0,,,,,,,,,,,Maldives,41000000.0,48000000.0,51000000.0,55000000.0,58000000.0,60000000.0,59000000.0,60000000.0,60000000.0,75000000.0,94000000.0,106000000.0,152000000.0,211000000.0,212000000.0,252000000.0,231000000.0,207000000.0,252000000.0,271000000.0,309000000.0,347000000.0,376000000.0,433000000.0,0.0007804878048780488,0.0006666666666666666,0.0006470588235294118,0.0006727272727272728,0.0007241379310344827,0.0007,0.0006949152542372882,0.0007166666666666667,0.0007333333333333333,0.0008133333333333333,0.0008191489361702128,0.0006981132075471698,0.0006710526315789473,0.0005829383886255924,,,,,,,,,,
125,MEX,8450000.0,9001000.0,8910000.0,9637000.0,10352000.0,11079000.0,12075000.0,11948000.0,11044000.0,12494000.0,13305000.0,14002000.0,15257000.0,14527000.0,14104000.0,14334000.0,14799000.0,15581000.0,15911000.0,18261000.0,19603000.0,20223000.0,19067000.0,19748000.0,Mexico,3587000000.0,3963000000.0,4554000000.0,4834000000.0,5192000000.0,6365000000.0,6685000000.0,7087000000.0,7252000000.0,8034000000.0,8951000000.0,9387000000.0,9918000000.0,10246000000.0,8737000000.0,9001000000.0,9704000000.0,10735000000.0,11970000000.0,12556000000.0,12668000000.0,12823000000.0,13647000000.0,14073000000.0,0.0023557290214664063,0.002271259147110775,0.001956521739130435,0.001993587091435664,0.0019938366718027737,0.001740612725844462,0.001806282722513089,0.0016859037674615493,0.0015228902371759515,0.001555140652228031,0.0014864260976427215,0.0014916373708320017,0.0015383141762452107,0.0014178215889127464,0.0016142840792033879,0.0015924897233640706,0.0015250412201154163,0.0014514205868653937,0.0013292397660818714,0.0014543644472762027,0.0015474423744868961,0.0015770880449192857,0.001397156884296915,0.0014032544588929155
126,MHL,,,,,,,,,,,,,,,,,,,,,,,,,Marshall Islands,,,,,100000.0,200000.0,300000.0,300000.0,300000.0,400000.0,25500000.0,23100000.0,24300000.0,24500000.0,24550000.0,21990000.0,23800000.0,25500000.0,24700000.0,23800000.0,26200000.0,27000000.0,27600000.0,31400000.0,,,,,,,,,,,,,,,,,,,,,,,,
127,MKD,,,,,,,,,,,,,,,,,,,,,,,,,North Macedonia,27000000.0,30000000.0,33000000.0,39000000.0,42000000.0,58000000.0,60000000.0,60000000.0,71000000.0,85000000.0,97000000.0,110000000.0,147000000.0,190000000.0,150000000.0,131000000.0,159000000.0,153000000.0,168000000.0,186000000.0,189000000.0,204000000.0,233000000.0,282000000.0,,,,,,,,,,,,,,,,,,,,,,,,
128,MLI,,,,,,,,,,,,,,,,,,,,,,,,,Mali,74000000.0,69000000.0,65000000.0,67000000.0,65000000.0,66000000.0,65000000.0,62000000.0,94000000.0,125000000.0,133000000.0,196000000.0,201000000.0,228000000.0,191000000.0,167000000.0,171000000.0,164000000.0,189000000.0,231000000.0,207000000.0,213000000.0,220000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
129,MLT,163000.0,168000.0,172000.0,167000.0,179000.0,200000.0,179000.0,157000.0,174000.0,203000.0,225000.0,257000.0,280000.0,261000.0,264000.0,294000.0,309000.0,331000.0,363000.0,391000.0,428000.0,497000.0,573000.0,667000.0,Malta,237000000.0,244000000.0,216000000.0,221000000.0,231000000.0,224000000.0,204000000.0,180000000.0,238000000.0,291000000.0,311000000.0,362000000.0,284000000.0,307000000.0,291000000.0,309000000.0,333000000.0,339000000.0,384000000.0,397000000.0,368000000.0,408000000.0,472000000.0,518000000.0,0.0006877637130801688,0.0006885245901639345,0.0007962962962962962,0.0007556561085972851,0.0007748917748917749,0.0008928571428571428,0.0008774509803921569,0.0008722222222222223,0.0007310924369747899,0.000697594501718213,0.0007234726688102893,0.0007099447513812155,0.0009859154929577464,0.0008501628664495114,0.0009072164948453608,0.0009514563106796116,0.0009279279279279279,0.000976401179941003,0.0009453125,0.0009848866498740553,0.0011630434782608696,0.0012181372549019609,0.0012139830508474576,0.0012876447876447876
130,MMR,,,,,,,,,,,,,,,,,,,,,,,,,Myanmar,18000000.0,28000000.0,38000000.0,31000000.0,26000000.0,30000000.0,32000000.0,34000000.0,36000000.0,32000000.0,34000000.0,40000000.0,39000000.0,49700000.0,52000000.0,53000000.0,132000000.0,265000000.0,131000000.0,119000000.0,146000000.0,201000000.0,136000000.0,118000000.0,,,,,,,,,,,,,,,,,,,,,,,,
131,MNE,,,,,,,,,,,,,,,,,,,,,,,,,Montenegro,,,,,,,,,,,,,58000000.0,80000000.0,76000000.0,72000000.0,70000000.0,67000000.0,81000000.0,79000000.0,68000000.0,91000000.0,91000000.0,73000000.0,,,,,,,,,,,,,,,,,,,,,,,,
132,MNG,,,,,,,,,,,,,,,,,,,,,,,,,Mongolia,22000000.0,37000000.0,19000000.0,50000000.0,45000000.0,54000000.0,59000000.0,125000000.0,144000000.0,207000000.0,142000000.0,196000000.0,218000000.0,249000000.0,242000000.0,319000000.0,460000000.0,558000000.0,643000000.0,529000000.0,473000000.0,536000000.0,618000000.0,822000000.0,,,,,,,,,,,,,,,,,,,,,,,,
133,MNP,,,,,,,,,,,,,,,,,,,,,,,,,Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,Mozambique,,68000000.0,82000000.0,97000000.0,140000000.0,122000000.0,132000000.0,115000000.0,141000000.0,140000000.0,187000000.0,196000000.0,209000000.0,241000000.0,247000000.0,247000000.0,264000000.0,247000000.0,313000000.0,331000000.0,322000000.0,290000000.0,237000000.0,135000000.0,,,,,,,,,,,,,,,,,,,,,,,,
135,MRT,,,,,,,,,,,,,,,,,,,,,,,,,Mauritania,30000000.0,41000000.0,53000000.0,47000000.0,55000000.0,,,,,,,,,,,,,101000000.0,105000000.0,112000000.0,73000000.0,74000000.0,61000000.0,38000000.0,,,,,,,,,,,,,,,,,,,,,,,,
136,MUS,107000.0,120000.0,132000.0,143000.0,154000.0,163000.0,161000.0,162000.0,161000.0,180000.0,183000.0,186000.0,213000.0,226000.0,196000.0,212000.0,219000.0,237000.0,228000.0,223000.0,242000.0,260000.0,283000.0,296000.0,Mauritius,184000000.0,205000000.0,194000000.0,203000000.0,210000000.0,203000000.0,216000000.0,223000000.0,236000000.0,277000000.0,295000000.0,347000000.0,384000000.0,489000000.0,384000000.0,423000000.0,427000000.0,394000000.0,458000000.0,503000000.0,616000000.0,683000000.0,738000000.0,723000000.0,0.0005815217391304348,0.0005853658536585366,0.0006804123711340206,0.0007044334975369459,0.0007333333333333333,0.0008029556650246306,0.0007453703703703704,0.000726457399103139,0.0006822033898305085,0.0006498194945848375,0.0006203389830508474,0.0005360230547550432,0.0005546875,0.0004621676891615542,0.0005104166666666666,0.0005011820330969268,0.00051288056206089,0.0006015228426395939,0.0004978165938864629,0.00044333996023856857,0.0003928571428571429,0.0003806734992679356,0.0003834688346883469,0.0004094052558782849
137,MWI,,,,,,,,,,,,,,,,,,,,,,,,,Malawi,53000000.0,64000000.0,81000000.0,49000000.0,52000000.0,53000000.0,52000000.0,86000000.0,70000000.0,70000000.0,84000000.0,85000000.0,79000000.0,86000000.0,91000000.0,90000000.0,92000000.0,96000000.0,90000000.0,106000000.0,121000000.0,100000000.0,120000000.0,136000000.0,,,,,,,,,,,,,,,,,,,,,,,,
138,MYS,20642000.0,23333000.0,26165000.0,25631000.0,26067000.0,30532000.0,36248000.0,29866000.0,32201000.0,30761000.0,,,,,,,,,,,,,,,Malaysia,2722000000.0,3032000000.0,3158000000.0,2160000000.0,2382000000.0,2543000000.0,3391000000.0,3330000000.0,3401000000.0,3822000000.0,4339000000.0,5085000000.0,6600000000.0,7724000000.0,7196000000.0,9258000000.0,11136000000.0,13165000000.0,13377000000.0,13893000000.0,11599000000.0,11339000000.0,12145000000.0,13248000000.0,0.007583394562821455,0.007695580474934037,0.00828530715642812,0.011866203703703703,0.010943324937027708,0.012006291781360598,0.01068947213211442,0.00896876876876877,0.009468097618347545,0.008048403976975406,,,,,,,,,,,,,,
139,NAM,,,,,,,,,,,,,,,,,,,,,,,,,Namibia,90000000.0,89000000.0,99000000.0,88000000.0,89000000.0,86000000.0,71000000.0,65000000.0,101000000.0,123000000.0,108000000.0,118000000.0,132000000.0,114000000.0,40000000.0,42000000.0,55000000.0,53000000.0,47000000.0,67000000.0,71000000.0,82000000.0,73000000.0,69000000.0,,,,,,,,,,,,,,,,,,,,,,,,
140,NCL,59000.0,64000.0,63000.0,68000.0,69000.0,69000.0,68000.0,72000.0,78000.0,89000.0,96000.0,100000.0,106000.0,112000.0,119000.0,132000.0,124000.0,121000.0,121000.0,124000.0,127000.0,134000.0,135000.0,139000.0,New Caledonia,,,,,,,,104000000.0,128000000.0,167000000.0,122000000.0,129000000.0,149000000.0,354000000.0,330000000.0,343000000.0,356000000.0,336000000.0,333000000.0,328000000.0,253000000.0,252000000.0,,,,,,,,,,0.0006923076923076923,0.000609375,0.000532934131736527,0.0007868852459016393,0.0007751937984496124,0.0007114093959731543,0.00031638418079096045,0.0003606060606060606,0.0003848396501457726,0.000348314606741573,0.0003601190476190476,0.0003633633633633634,0.0003780487804878049,0.0005019762845849803,0.0005317460317460317,,
141,NER,10000.0,10000.0,10000.0,10000.0,,,,,,,,,,,,,,,,,,,,,Niger,26000000.0,59000000.0,50000000.0,39000000.0,35000000.0,32000000.0,33000000.0,29000000.0,39000000.0,42000000.0,42000000.0,42000000.0,48000000.0,98000000.0,84000000.0,95000000.0,57000000.0,132000000.0,81000000.0,129000000.0,140000000.0,110000000.0,120000000.0,,0.0003846153846153846,0.00016949152542372882,0.0002,0.0002564102564102564,,,,,,,,,,,,,,,,,,,,
142,NGA,,,,,,,,,,,,,,,,,,,,,,,,,Nigeria,938000000.0,1318000000.0,1840000000.0,1589000000.0,640000000.0,610000000.0,858000000.0,910000000.0,2076000000.0,,501000000.0,3536000000.0,6665000000.0,11007000000.0,6236000000.0,8348000000.0,9533000000.0,9240000000.0,9152000000.0,9204000000.0,9017000000.0,4524000000.0,8194000000.0,13218000000.0,,,,,,,,,,,,,,,,,,,,,,,,
143,NIC,255000.0,282000.0,330000.0,422000.0,452000.0,486000.0,499000.0,532000.0,562000.0,701000.0,740000.0,773000.0,949000.0,942000.0,858000.0,908000.0,912000.0,979000.0,994000.0,959000.0,925000.0,981000.0,982000.0,974000.0,Nicaragua,56000000.0,79000000.0,86000000.0,94000000.0,114000000.0,126000000.0,128000000.0,125000000.0,139000000.0,154000000.0,162000000.0,224000000.0,238000000.0,265000000.0,256000000.0,225000000.0,240000000.0,241000000.0,277000000.0,286000000.0,273000000.0,310000000.0,365000000.0,349000000.0,0.0045535714285714285,0.003569620253164557,0.0038372093023255815,0.00448936170212766,0.0039649122807017545,0.003857142857142857,0.0038984375,0.004256,0.004043165467625899,0.004551948051948052,0.004567901234567902,0.0034508928571428572,0.003987394957983194,0.0035547169811320756,0.0033515625,0.004035555555555555,0.0038,0.004062240663900415,0.0035884476534296028,0.003353146853146853,0.0033882783882783884,0.003164516129032258,0.0026904109589041096,0.002790830945558739
144,NLD,12313000.0,12807000.0,12858000.0,13553000.0,14184000.0,13896000.0,14214000.0,16719000.0,16425000.0,17130000.0,17039000.0,16695000.0,17523000.0,18399000.0,18340000.0,18368000.0,18560000.0,18628000.0,18094000.0,17928000.0,18070000.0,17938000.0,22095000.0,22115000.0,Netherlands,13151000000.0,13709000000.0,12555000000.0,13474000000.0,13468000000.0,13649000000.0,13061000000.0,14201000000.0,15887000000.0,16937000000.0,13724000000.0,14588000000.0,17277000000.0,19805000000.0,18628000000.0,19044000000.0,20741000000.0,20094000000.0,21009000000.0,23655000000.0,20234000000.0,22538000000.0,24720000000.0,25952000000.0,0.0009362786099916356,0.0009342038077175578,0.0010241338112305855,0.0010058631438325664,0.0010531630531630531,0.0010180965638508315,0.0010882780797794962,0.0011773114569396522,0.0010338641656700447,0.0010113951703371318,0.0012415476537452638,0.0011444337811900192,0.0010142385830873416,0.0009290078263064882,0.0009845394030491732,0.0009645032556185676,0.0008948459572826769,0.0009270428983776252,0.0008612499405016898,0.0007578947368421053,0.0008930512997924286,0.0007959002573431538,0.0008938106796116505,0.0008521501233045623
145,NOR,590000.0,692000.0,753000.0,,2271000.0,2394000.0,2348000.0,2629000.0,2588000.0,2960000.0,3166000.0,3236000.0,3395000.0,,6640000.0,7590000.0,8130000.0,9250000.0,9280000.0,9190000.0,8750000.0,8030000.0,8170000.0,8110000.0,Norway,4481000000.0,4759000000.0,4756000000.0,5069000000.0,5185000000.0,4893000000.0,4718000000.0,5610000000.0,7089000000.0,8894000000.0,10400000000.0,11273000000.0,13256000000.0,15118000000.0,13221000000.0,14658000000.0,16958000000.0,18131000000.0,20116000000.0,20166000000.0,16485000000.0,16384000000.0,17517000000.0,18592000000.0,0.00013166703860745369,0.000145408699306577,0.00015832632464255676,,0.0004379942140790743,0.0004892703862660944,0.0004976685036032217,0.00046862745098039213,0.0003650726477641416,0.00033280863503485497,0.0003044230769230769,0.00028705757118779385,0.0002561104405552203,,0.0005022312986914756,0.0005178059762586983,0.00047941974289420923,0.0005101759417572114,0.0004613243189500895,0.00045571754438163245,0.0005307855626326964,0.0004901123046875,0.0004664040646229377,0.00043620912220309813
146,NPL,100000.0,119000.0,132000.0,122000.0,125000.0,155000.0,200000.0,238000.0,258000.0,286000.0,373000.0,415000.0,469000.0,561000.0,589000.0,765000.0,774000.0,862000.0,983000.0,,,,1197000.0,,Nepal,167000000.0,155000000.0,141000000.0,107000000.0,116000000.0,109000000.0,128000000.0,108000000.0,119000000.0,205000000.0,221000000.0,261000000.0,402000000.0,545000000.0,572000000.0,528000000.0,420000000.0,562000000.0,598000000.0,680000000.0,669000000.0,634000000.0,887000000.0,918000000.0,0.0005988023952095808,0.000767741935483871,0.0009361702127659575,0.0011401869158878504,0.0010775862068965517,0.0014220183486238532,0.0015625,0.002203703703703704,0.0021680672268907563,0.0013951219512195123,0.0016877828054298642,0.0015900383141762451,0.0011666666666666668,0.0010293577981651376,0.0010297202797202797,0.0014488636363636364,0.0018428571428571428,0.0015338078291814946,0.0016438127090301004,,,,0.0013494926719278466,
147,NRU,,,,,,,,,,,,,,,,,,,,,,,,,Nauru,,,,,,,,,,,,,,1500000.0,2500000.0,2900000.0,2900000.0,1900000.0,4300000.0,10700000.0,6400000.0,10000000.0,9000000.0,7100000.0,,,,,,,,,,,,,,,,,,,,,,,,
148,NZL,920000.0,1093000.0,1132000.0,1166000.0,1185000.0,1283000.0,1287000.0,1293000.0,1374000.0,1733000.0,1872000.0,1861000.0,1978000.0,1967000.0,1918000.0,2026000.0,2096000.0,2172000.0,2197000.0,2276000.0,2412000.0,2611000.0,2853000.0,3038000.0,New Zealand,1259000000.0,1466000000.0,1461000000.0,1383000000.0,1430000000.0,1235000000.0,1255000000.0,1386000000.0,1649000000.0,2229000000.0,2671000000.0,2535000000.0,3077000000.0,3006000000.0,2580000000.0,3039000000.0,3461000000.0,3715000000.0,3861000000.0,4108000000.0,3721000000.0,4010000000.0,4463000000.0,4603000000.0,0.0007307386814932486,0.0007455661664392905,0.0007748117727583847,0.0008430947216196674,0.0008286713286713287,0.0010388663967611335,0.0010254980079681276,0.0009329004329004329,0.0008332322619769557,0.0007774786899955137,0.0007008611007113441,0.0007341222879684418,0.0006428339291517712,0.0006543579507651364,0.0007434108527131783,0.0006666666666666666,0.0006056053163825484,0.0005846567967698519,0.000569023569023569,0.0005540408958130478,0.0006482128460091373,0.0006511221945137158,0.0006392561057584585,0.0006600043449923963
149,OMN,,,,,,,,2060000.0,,,2018000.0,2248000.0,2263000.0,2062000.0,1645000.0,1873000.0,2446000.0,2888000.0,3103000.0,3358000.0,3838000.0,4167000.0,4473000.0,3350000.0,Oman,47000000.0,349000000.0,347000000.0,542000000.0,583000000.0,629000000.0,703000000.0,702000000.0,804000000.0,823000000.0,863000000.0,894000000.0,952000000.0,1197000000.0,1295000000.0,1243000000.0,1493000000.0,1644000000.0,1824000000.0,2081000000.0,2208000000.0,2643000000.0,2915000000.0,3210000000.0,,,,,,,,0.0029344729344729344,,,0.0023383545770567786,0.0025145413870246085,0.0023771008403361345,0.001722639933166249,0.0012702702702702703,0.001506838294448914,0.001638312123241795,0.00175669099756691,0.0017012061403508772,0.0016136472849591543,0.0017382246376811594,0.0015766174801362088,0.0015344768439108061,0.0010436137071651091
150,PAK,,,,,,,,,,,,,,,,,,,,,,,,,Pakistan,654000000.0,1018000000.0,591000000.0,565000000.0,447000000.0,574000000.0,555000000.0,491000000.0,1163000000.0,1612000000.0,1753000000.0,2029000000.0,2075000000.0,2163000000.0,1098000000.0,1370000000.0,1857000000.0,1851000000.0,1638000000.0,2209000000.0,2642000000.0,2962000000.0,3401000000.0,2899000000.0,,,,,,,,,,,,,,,,,,,,,,,,
151,PAN,185000.0,188000.0,194000.0,211000.0,221000.0,216000.0,200000.0,200000.0,227000.0,256000.0,285000.0,284000.0,314000.0,369000.0,336000.0,392000.0,414000.0,447000.0,619000.0,853000.0,740000.0,770000.0,917000.0,681000.0,Panama,181000000.0,210000000.0,243000000.0,245000000.0,259000000.0,241000000.0,227000000.0,252000000.0,267000000.0,294000000.0,388000000.0,403000000.0,457000000.0,560000000.0,503000000.0,575000000.0,679000000.0,591000000.0,1078000000.0,1147000000.0,1272000000.0,1476000000.0,1184000000.0,1307000000.0,0.001022099447513812,0.0008952380952380952,0.0007983539094650206,0.0008612244897959184,0.0008532818532818533,0.0008962655601659751,0.000881057268722467,0.0007936507936507937,0.000850187265917603,0.0008707482993197279,0.0007345360824742268,0.0007047146401985111,0.0006870897155361051,0.0006589285714285714,0.0006679920477137177,0.0006817391304347827,0.000609720176730486,0.0007563451776649746,0.0005742115027829313,0.0007436791630340018,0.0005817610062893081,0.0005216802168021681,0.0007744932432432433,0.0005210405508798776
152,PER,508000.0,510000.0,577000.0,538000.0,513000.0,730000.0,1060000.0,1232000.0,1433000.0,1635000.0,1841000.0,1857000.0,1915000.0,1913000.0,1891000.0,2058000.0,2132000.0,2296000.0,2364000.0,2442000.0,2595000.0,2751000.0,2875000.0,3078000.0,Peru,428000000.0,492000000.0,608000000.0,642000000.0,652000000.0,641000000.0,773000000.0,806000000.0,847000000.0,852000000.0,970000000.0,1047000000.0,1243000000.0,1432000000.0,1404000000.0,1648000000.0,1768000000.0,1900000000.0,2105000000.0,2118000000.0,2539000000.0,2700000000.0,2916000000.0,3417000000.0,0.0011869158878504674,0.0010365853658536586,0.0009490131578947369,0.0008380062305295951,0.0007868098159509203,0.001138845553822153,0.001371280724450194,0.0015285359801488834,0.00169185360094451,0.0019190140845070423,0.0018979381443298968,0.0017736389684813753,0.0015406275140788415,0.0013358938547486034,0.001346866096866097,0.0012487864077669903,0.0012058823529411764,0.0012084210526315789,0.001123040380047506,0.0011529745042492918,0.0010220559275305238,0.0010188888888888888,0.0009859396433470507,0.0009007901668129938
153,PHL,1615000.0,2121000.0,1930000.0,1817000.0,1755000.0,1670000.0,1787000.0,1969000.0,1803000.0,1920000.0,2144000.0,2745000.0,3066000.0,3355000.0,3188000.0,,,,,3488000.0,5115000.0,5703000.0,,,Philippines,551000000.0,1287000000.0,1969000000.0,2022000000.0,1737000000.0,1841000000.0,1918000000.0,1874000000.0,1649000000.0,1526000000.0,3286000000.0,3075000000.0,3351000000.0,4285000000.0,4056000000.0,5964000000.0,6055000000.0,7140000000.0,8400000000.0,11130000000.0,11868000000.0,11681000000.0,12442000000.0,12474000000.0,0.0029310344827586207,0.001648018648018648,0.0009801929913661757,0.0008986152324431256,0.0010103626943005182,0.0009071156979902227,0.0009316996871741398,0.0010506937033084311,0.0010933899332929047,0.0012581913499344693,0.0006524650030432137,0.0008926829268292683,0.0009149507609668755,0.0007829638273045507,0.0007859960552268245,,,,,0.0003133872416891285,0.00043099089989888774,0.0004882287475387381,,
154,PLW,,,,9000.0,,,,,,,,,,,,,,,,,,,,,Palau,,,,2000000.0,2000000.0,11500000.0,14100000.0,18200000.0,16400000.0,18200000.0,18000000.0,17400000.0,17100000.0,19100000.0,16100000.0,15200000.0,17000000.0,19400000.0,18500000.0,17200000.0,21900000.0,23800000.0,23300000.0,,,,,0.0045,,,,,,,,,,,,,,,,,,,,
155,PNG,51000.0,,64000.0,65000.0,58000.0,52000.0,38000.0,92000.0,,,,,,,,,,,,,,,,,Papua New Guinea,58000000.0,72000000.0,78000000.0,52000000.0,53000000.0,50000000.0,38000000.0,60000000.0,52000000.0,71900000.0,56200000.0,43000000.0,81000000.0,75000000.0,132000000.0,138000000.0,186000000.0,203000000.0,214000000.0,168000000.0,135000000.0,126000000.0,165000000.0,,0.0008793103448275862,,0.0008205128205128205,0.00125,0.0010943396226415095,0.00104,0.001,0.0015333333333333334,,,,,,,,,,,,,,,,
156,POL,,,,,,,,,,,6200000.0,7300000.0,6900000.0,7600000.0,6300000.0,7100000.0,6300000.0,9300000.0,10050000.0,10300000.0,10900000.0,11300000.0,12000000.0,12800000.0,Poland,5865000000.0,6357000000.0,5855000000.0,4524000000.0,3810000000.0,3417000000.0,3595000000.0,3440000000.0,3286000000.0,5092000000.0,5894000000.0,7653000000.0,8339000000.0,10689000000.0,7891000000.0,9099000000.0,8884000000.0,9129000000.0,9131000000.0,9541000000.0,8523000000.0,8617000000.0,9567000000.0,10608000000.0,,,,,,,,,,,0.0010519172039362063,0.000953874297661048,0.0008274373426070273,0.0007110113200486482,0.0007983778988721328,0.0007803055280800088,0.0007091400270148582,0.0010187315149523496,0.0011006461504763992,0.0010795514097054816,0.0012788924087762524,0.0013113612626204016,0.0012543116964565694,0.0012066365007541479
157,PRI,1237000.0,1184000.0,1251000.0,1250000.0,1134000.0,1259000.0,1331000.0,1227000.0,1272000.0,1361000.0,1410000.0,1468000.0,1441000.0,1438000.0,1116000.0,980000.0,924000.0,876000.0,839000.0,793000.0,746000.0,789000.0,792000.0,,Puerto Rico,1155000000.0,1137000000.0,1235000000.0,1242000000.0,1172000000.0,1333000000.0,1456000000.0,1319000000.0,1420000000.0,1584000000.0,1663000000.0,1752000000.0,1743000000.0,1761000000.0,1388000000.0,1182000000.0,1202000000.0,1162000000.0,1142000000.0,1094000000.0,983000000.0,1059000000.0,1072000000.0,893000000.0,0.001070995670995671,0.0010413368513632365,0.0010129554655870445,0.001006441223832528,0.0009675767918088737,0.0009444861215303826,0.0009141483516483516,0.0009302501895375284,0.000895774647887324,0.0008592171717171717,0.0008478653036680698,0.0008378995433789955,0.0008267355134825014,0.0008165814877910279,0.0008040345821325648,0.0008291032148900169,0.0007687188019966722,0.0007538726333907057,0.000734676007005254,0.0007248628884826326,0.0007589013224821974,0.0007450424929178471,0.0007388059701492537,
158,PRK,,,,,,,,,,,,,,,,,,,,,,,,,"Korea, Dem. People’s Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PRT,,,,,,,,,,,,,,,,,,1361000.0,1490000.0,1502000.0,1893000.0,1941000.0,2195000.0,2486000.0,Portugal,2539000000.0,2701000000.0,2491000000.0,2776000000.0,2758000000.0,2754000000.0,2606000000.0,2635000000.0,2983000000.0,3370000000.0,3742000000.0,4144000000.0,4867000000.0,5284000000.0,4609000000.0,4692000000.0,4951000000.0,4482000000.0,4882000000.0,5213000000.0,4576000000.0,4724000000.0,5559000000.0,6524000000.0,,,,,,,,,,,,,,,,,,0.0003036590807675145,0.0003052027857435477,0.0002881258392480338,0.0004136800699300699,0.0004108806096528366,0.000394855189782335,0.00038105456774984673
160,PRY,427000.0,418000.0,369000.0,318000.0,281000.0,175000.0,157000.0,141000.0,153000.0,170000.0,188000.0,210000.0,242000.0,278000.0,288000.0,302000.0,347000.0,400000.0,440000.0,426000.0,1008000.0,1503000.0,1548000.0,1266000.0,Paraguay,173000000.0,185000000.0,211000000.0,223000000.0,181000000.0,154000000.0,130000000.0,117000000.0,115000000.0,121000000.0,130000000.0,144000000.0,184000000.0,214000000.0,231000000.0,261000000.0,308000000.0,363000000.0,425000000.0,448000000.0,494000000.0,512000000.0,545000000.0,549000000.0,0.002468208092485549,0.0022594594594594593,0.0017488151658767773,0.0014260089686098654,0.0015524861878453038,0.0011363636363636363,0.0012076923076923076,0.0012051282051282052,0.0013304347826086956,0.0014049586776859503,0.0014461538461538461,0.0014583333333333334,0.001315217391304348,0.0012990654205607478,0.0012467532467532467,0.001157088122605364,0.0011266233766233766,0.0011019283746556473,0.0010352941176470587,0.0009508928571428572,0.002040485829959514,0.002935546875,0.002840366972477064,0.0023060109289617485
